,Unnamed: 0,Client ID,Client tenure year,Client tenure month,Client age,Gender,Number of accounts,Balance,Calls in the last 6 months,Log ons in the last 6 months,Variation,confirm,start,step_1,step_2,step_3,visit_duration
42498,42498,3147586,11.0,140.0,40.0,M,3.0,89441.76,5.0,8.0,Test,0,2,0,0,0,1
42499,42499,5555416,14.0,175.0,54.0,M,2.0,256245.19,3.0,6.0,Control,1,2,1,1,1,6
42500,42500,5341221,4.0,56.0,54.0,U,2.0,25409.82,6.0,9.0,Control,3,1,1,1,1,7
42501,42501,1643125,11.0,136.0,36.0,M,4.0,64111.36,6.0,9.0,Control,1,1,1,1,1,4
42502,42502,7626947,7.0,93.0,24.0,U,2.0,25156.08,0.0,3.0,Test,1,1,1,1,1,4
42503,42503,3646669,6.0,83.0,67.0,U,2.0,824664.37,3.0,6.0,Test,1,1,1,1,1,5
42504,42504,9364875,4.0,56.0,33.0,M,3.0,91594.11,5.0,8.0,Control,1,2,1,1,1,3
42505,42505,3833976,17.0,213.0,44.0,M,2.0,270907.51,6.0,9.0,Test,0,3,0,0,0,1
42506,42506,8531948,27.0,335.0,55.0,M,3.0,101897.91,2.0,5.0,Test,0,1,1,0,0,0
42507,42507,8200722,16.0,194.0,45.0,M,2.0,280490.47,6.0,9.0,Test,0,6,1,1,0,1
42508,42508,7998714,7.0,87.0,23.0,U,2.0,53455.52,6.0,9.0,Test,1,2,2,1,1,5
42509,42509,8491121,8.0,99.0,28.0,U,2.0,26258.77,4.0,7.0,Test,1,1,1,1,1,1
42510,42510,8069761,8.0,107.0,26.0,F,3.0,146078.02,6.0,9.0,Control,1,1,2,2,2,4
42511,42511,4417148,4.0,58.0,48.0,U,2.0,41988.56,0.0,3.0,Control,0,3,1,1,0,1
42512,42512,7829434,7.0,92.0,34.0,U,2.0,162268.6,0.0,3.0,Control,1,1,1,1,1,5
42513,42513,1126201,6.0,75.0,24.0,U,2.0,56516.83,5.0,8.0,Control,0,3,1,0,1,4
42514,42514,1062722,8.0,107.0,26.0,M,2.0,46885.16,6.0,9.0,Test,1,1,1,1,1,4
42515,42515,4707688,5.0,61.0,48.0,F,2.0,26608.06,0.0,3.0,Test,1,1,1,1,1,4
42516,42516,7111677,9.0,109.0,40.0,M,2.0,53596.56,0.0,3.0,Test,1,1,1,1,1,3
42517,42517,5154397,9.0,119.0,34.0,F,2.0,56906.37,1.0,4.0,Control,1,1,1,1,1,36
42518,42518,7447954,16.0,197.0,64.0,F,2.0,830018.3,6.0,9.0,Test,1,1,1,1,1,3
42519,42519,9793339,13.0,157.0,32.0,F,2.0,31286.97,0.0,3.0,Test,0,3,1,0,0,1
42520,42520,4525231,7.0,86.0,48.0,U,2.0,41137.6,4.0,7.0,Test,1,2,2,1,1,5
42521,42521,4834169,11.0,136.0,34.0,F,2.0,93821.49,6.0,9.0,Control,0,1,1,0,0,0
42522,42522,199386,10.0,130.0,48.0,U,2.0,65860.16,2.0,5.0,Test,1,3,4,5,3,31
42523,42523,2036598,6.0,73.0,50.0,U,2.0,30713.67,3.0,6.0,Test,1,3,2,1,1,7
42524,42524,4914129,13.0,159.0,50.0,F,2.0,36489.99,0.0,3.0,Control,1,1,1,1,1,6
42525,42525,205273,5.0,66.0,30.0,U,2.0,32548.8,1.0,4.0,Test,1,1,1,1,1,3
42526,42526,3881207,14.0,175.0,62.0,F,2.0,59223.45,0.0,3.0,Test,1,3,3,3,2,5
42528,42528,3767197,23.0,287.0,60.0,M,3.0,77517.98,4.0,7.0,Control,1,4,4,2,1,12
42529,42529,3673685,23.0,276.0,58.0,U,2.0,90436.81,5.0,8.0,Test,2,1,1,1,1,14
42531,42531,8444884,22.0,268.0,60.0,M,2.0,30967.13,0.0,3.0,Test,0,4,1,2,0,5
42533,42533,5521831,19.0,235.0,60.0,M,2.0,107199.34,1.0,4.0,Control,0,1,1,0,0,0
42534,42534,908517,19.0,232.0,58.0,M,2.0,71256.23,0.0,3.0,Control,1,2,2,2,1,3
42535,42535,4698491,17.0,204.0,76.0,F,2.0,371505.59,4.0,7.0,Control,1,1,1,1,1,3
42536,42536,7415948,13.0,158.0,26.0,M,2.0,64103.41,0.0,3.0,Control,1,1,1,1,1,2
42537,42537,5774267,8.0,107.0,54.0,F,3.0,46355.79,3.0,6.0,Test,1,1,1,1,1,3
42538,42538,4960794,5.0,61.0,80.0,U,2.0,258133.26,5.0,8.0,Control,1,3,3,1,1,1
42539,42539,3138783,13.0,161.0,36.0,F,2.0,36531.46,0.0,3.0,Control,1,1,1,1,1,3
42540,42540,720825,20.0,242.0,50.0,M,2.0,223722.81,3.0,6.0,Test,1,3,1,1,1,4
42541,42541,860349,13.0,158.0,32.0,M,2.0,36089.36,1.0,4.0,Test,0,5,2,2,0,3
42542,42542,7534652,6.0,82.0,28.0,U,2.0,44184.78,2.0,5.0,Control,1,12,3,3,2,6
42543,42543,5100840,15.0,186.0,28.0,M,3.0,74643.6,6.0,9.0,Test,1,1,2,2,1,2
42544,42544,5149899,15.0,190.0,56.0,M,2.0,152942.55,6.0,9.0,Control,0,3,2,3,1,17
42545,42545,2005018,5.0,64.0,23.0,M,2.0,125583.89,6.0,9.0,Control,0,4,0,0,0,1
42547,42547,480272,7.0,84.0,29.0,U,2.0,39556.09,2.0,6.0,Test,1,1,1,1,1,1
42548,42548,4966172,16.0,193.0,68.0,M,2.0,168352.67,5.0,8.0,Control,0,1,1,0,0,1
42549,42549,7819786,4.0,58.0,49.0,U,2.0,51756.15,3.0,6.0,Test,0,5,3,4,0,5
42550,42550,3112487,7.0,91.0,93.0,U,2.0,30461.89,6.0,9.0,Control,0,6,4,0,0,0
42551,42551,5662833,14.0,178.0,42.0,M,2.0,98564.41,1.0,4.0,Test,0,3,1,1,1,5
42552,42552,4825865,9.0,116.0,62.0,M,2.0,90698.85,6.0,9.0,Test,3,1,2,1,1,2
42553,42553,5132085,15.0,182.0,74.0,F,2.0,53029.09,2.0,5.0,Test,1,1,1,1,1,3
42554,42554,1646603,5.0,71.0,54.0,U,2.0,47687.84,1.0,4.0,Control,1,1,1,3,3,20
42555,42555,4203682,13.0,156.0,34.0,F,2.0,106164.16,6.0,9.0,Test,1,3,1,1,1,15
42556,42556,5065836,11.0,139.0,57.0,F,2.0,58158.5,0.0,3.0,Test,1,2,1,1,1,3
42557,42557,7473225,8.0,98.0,58.0,U,2.0,242564.81,6.0,9.0,Control,1,1,1,1,1,5
42558,42558,3385968,12.0,154.0,45.0,M,2.0,86211.76,3.0,6.0,Control,1,1,1,1,1,5
42559,42559,8806990,3.0,47.0,42.0,F,2.0,59656.04,1.0,4.0,Control,1,3,1,1,1,1
42560,42560,2363600,9.0,108.0,46.0,F,2.0,76227.65,1.0,4.0,Test,0,2,1,0,0,1
42561,42561,4921288,6.0,72.0,51.0,M,2.0,38942.2,6.0,9.0,Test,0,1,1,1,0,1
42562,42562,7135151,10.0,121.0,36.0,F,2.0,66127.77,3.0,6.0,Test,1,1,1,1,1,2
42563,42563,5662762,16.0,199.0,60.0,M,2.0,51584.51,4.0,7.0,Test,0,9,6,3,0,14
42565,42565,9220177,14.0,175.0,53.0,U,2.0,47718.63,6.0,9.0,Control,0,1,2,2,2,5
42566,42566,1832539,12.0,151.0,45.0,F,2.0,93388.83,2.0,5.0,Test,0,1,1,0,0,0
42567,42567,8235558,13.0,156.0,58.0,F,2.0,83608.96,2.0,6.0,Control,1,1,1,1,1,9
42568,42568,9774375,11.0,142.0,36.0,F,2.0,44410.39,2.0,5.0,Test,1,1,1,2,2,4
42569,42569,2374902,11.0,136.0,22.0,F,2.0,377527.6,2.0,5.0,Control,1,3,2,1,1,6
42570,42570,2753930,14.0,169.0,22.0,M,2.0,32415.5,6.0,9.0,Control,1,3,2,2,2,4
42571,42571,5947847,6.0,80.0,30.0,U,2.0,37374.45,1.0,4.0,Control,1,3,1,1,1,6
42572,42572,4185812,15.0,185.0,64.0,F,2.0,34939.23,1.0,4.0,Control,1,3,2,1,1,5
42573,42573,1995060,15.0,190.0,34.0,M,2.0,179747.03,3.0,6.0,Control,1,4,3,1,3,3
42575,42575,2052761,12.0,145.0,31.0,M,2.0,67599.18,0.0,3.0,Control,0,1,1,1,0,0
42576,42576,1269483,4.0,56.0,48.0,U,3.0,43935.7,6.0,9.0,Test,2,1,1,1,1,16
42577,42577,148347,16.0,199.0,60.0,F,2.0,41412.39,6.0,9.0,Test,3,1,1,1,1,17
42578,42578,2004961,21.0,262.0,40.0,F,3.0,50750.33,3.0,6.0,Test,2,1,1,1,1,2
42579,42579,667664,17.0,207.0,64.0,M,3.0,90349.55,6.0,9.0,Test,1,1,1,1,1,3
42580,42580,9478184,27.0,331.0,44.0,M,2.0,53022.37,1.0,4.0,Test,1,1,1,1,1,2
42581,42581,8106405,8.0,97.0,66.0,U,2.0,34490.11,2.0,5.0,Control,1,1,1,2,2,12
42582,42582,402509,5.0,70.0,36.0,U,2.0,51554.48,0.0,3.0,Test,2,1,1,1,1,96
42583,42583,3571812,14.0,179.0,28.0,F,2.0,30935.0,0.0,3.0,Control,1,2,4,4,3,8
42584,42584,4254085,6.0,76.0,64.0,U,3.0,68726.42,5.0,8.0,Test,2,2,2,1,1,30
42585,42585,365583,11.0,142.0,60.0,M,2.0,80283.24,1.0,4.0,Control,1,3,2,1,1,0
42586,42586,6885780,25.0,305.0,67.0,M,2.0,147522.29,6.0,9.0,Test,0,5,0,0,0,4
42587,42587,2200900,5.0,69.0,26.0,F,3.0,80600.15,6.0,9.0,Control,1,1,1,1,1,3
42588,42588,9057840,7.0,87.0,27.0,U,2.0,29609.21,0.0,3.0,Test,0,5,2,0,0,0
42589,42589,776137,14.0,176.0,74.0,M,2.0,81434.77,3.0,6.0,Test,1,4,1,1,1,9
42590,42590,3476970,12.0,150.0,57.0,F,2.0,120155.26,1.0,4.0,Test,1,2,2,1,1,0
42592,42592,7642426,7.0,84.0,63.0,U,2.0,35733.51,0.0,3.0,Control,0,2,1,1,1,48
42593,42593,7602445,12.0,153.0,31.0,M,5.0,190185.54,5.0,8.0,Control,1,2,1,1,1,2
42594,42594,6696565,4.0,59.0,28.0,U,2.0,45264.68,3.0,6.0,Control,1,1,1,2,2,3
42595,42595,6327460,3.0,45.0,22.0,U,3.0,85402.92,2.0,5.0,Control,1,1,2,3,3,5
42596,42596,6485697,9.0,109.0,40.0,M,2.0,233936.07,1.0,4.0,Test,0,2,2,0,0,3
42597,42597,8266123,33.0,407.0,86.0,M,2.0,177504.72,3.0,6.0,Control,0,3,2,2,1,24
42598,42598,9356922,6.0,78.0,44.0,U,2.0,50814.68,2.0,5.0,Control,1,1,1,1,1,5
42599,42599,45510,7.0,84.0,32.0,U,2.0,32355.59,6.0,9.0,Test,1,3,2,2,2,2
42600,42600,8375505,4.0,50.0,64.0,U,2.0,123485.34,6.0,9.0,Test,0,6,2,2,0,7
42601,42601,8961892,7.0,90.0,60.0,U,2.0,300704.74,6.0,9.0,Control,1,3,3,2,2,18
42602,42602,3167339,5.0,69.0,54.0,U,2.0,93984.31,0.0,3.0,Test,1,1,1,1,1,3
42603,42603,584291,4.0,56.0,26.0,U,3.0,73080.41,6.0,9.0,Control,0,2,1,1,0,0
42604,42604,7845716,8.0,99.0,26.0,M,2.0,29249.51,1.0,4.0,Control,1,1,1,1,1,4
42605,42605,3092668,5.0,63.0,38.0,F,2.0,104500.47,2.0,5.0,Control,1,1,1,1,1,8
42606,42606,8232143,11.0,136.0,32.0,F,2.0,81031.19,5.0,8.0,Control,1,1,1,1,1,2
42607,42607,9465071,15.0,185.0,34.0,M,2.0,25319.81,3.0,6.0,Test,2,3,1,1,1,4
42608,42608,5147748,5.0,62.0,42.0,U,2.0,44583.15,0.0,3.0,Control,1,1,1,1,1,2
42610,42610,3194893,5.0,68.0,61.0,F,2.0,32064.0,1.0,5.0,Control,0,2,1,1,1,10
42611,42611,8409724,7.0,84.0,34.0,U,2.0,58773.82,2.0,5.0,Test,1,1,1,1,1,4
42612,42612,5671912,6.0,75.0,52.0,U,2.0,46464.11,3.0,6.0,Control,1,1,1,1,1,11
42613,42613,1549099,7.0,84.0,35.0,U,2.0,149851.16,6.0,9.0,Test,0,2,0,0,0,0
42614,42614,7694631,5.0,65.0,32.0,U,2.0,39788.24,0.0,3.0,Test,1,1,1,1,1,3
42615,42615,9114074,9.0,109.0,64.0,M,2.0,29588.08,1.0,5.0,Control,1,1,2,3,2,7
42616,42616,4368053,15.0,186.0,36.0,F,3.0,62491.7,5.0,8.0,Test,1,1,2,3,2,3
42617,42617,3237999,25.0,300.0,72.0,M,4.0,525666.85,6.0,9.0,Test,1,1,1,1,1,6
42618,42618,2152047,24.0,299.0,54.0,M,2.0,65815.43,2.0,5.0,Test,1,1,1,1,1,2
42619,42619,3591489,24.0,296.0,54.0,M,3.0,187197.04,3.0,6.0,Control,1,1,1,1,1,3
42620,42620,8565387,24.0,293.0,48.0,M,2.0,53568.13,4.0,7.0,Test,2,2,2,1,1,9
42623,42623,2572416,20.0,248.0,70.0,F,2.0,107393.39,4.0,7.0,Test,3,0,0,0,0,1
42624,42624,9595191,20.0,247.0,66.0,F,5.0,222080.33,2.0,5.0,Control,0,7,4,2,2,4
42625,42625,7356503,17.0,205.0,53.0,F,3.0,124285.61,5.0,8.0,Control,0,6,8,1,1,0
42626,42626,1569144,16.0,202.0,50.0,M,4.0,402709.54,0.0,3.0,Control,1,1,1,1,1,5
42627,42627,6858280,9.0,110.0,69.0,M,2.0,88651.18,5.0,8.0,Control,1,0,1,1,1,2
42628,42628,1969515,15.0,188.0,54.0,M,2.0,57247.56,2.0,5.0,Control,1,1,1,1,1,8
42629,42629,7416962,15.0,191.0,56.0,M,2.0,28814.93,2.0,5.0,Test,0,3,4,2,1,2
42631,42631,4812012,14.0,176.0,32.0,M,3.0,41983.78,2.0,5.0,Control,1,2,1,1,1,4
42632,42632,7921954,15.0,184.0,65.0,F,2.0,105512.0,6.0,9.0,Test,0,2,1,1,1,3
42633,42633,936490,7.0,94.0,49.0,U,2.0,44706.37,1.0,4.0,Test,0,2,0,0,0,3
42634,42634,1253453,12.0,154.0,32.0,M,2.0,61491.96,1.0,4.0,Control,1,5,2,2,1,1
42635,42635,5205973,5.0,60.0,48.0,U,3.0,35135.2,4.0,7.0,Control,1,2,1,1,1,30
42636,42636,4359043,9.0,118.0,24.0,M,2.0,44937.02,2.0,5.0,Test,1,2,1,1,1,8
42638,42638,54893,10.0,125.0,37.0,M,2.0,76744.57,0.0,3.0,Test,1,1,1,1,1,1
42640,42640,4112248,11.0,134.0,66.0,M,2.0,253519.35,6.0,9.0,Control,4,2,2,1,1,6
42641,42641,6322646,30.0,370.0,48.0,F,4.0,771590.68,5.0,8.0,Test,1,7,4,2,2,6
42642,42642,8913786,6.0,82.0,61.0,U,2.0,44116.66,1.0,4.0,Test,0,1,1,1,1,12
42644,42644,908660,6.0,74.0,30.0,U,2.0,30546.89,5.0,8.0,Test,1,3,2,1,1,8
42645,42645,6886786,7.0,91.0,26.0,U,3.0,111340.81,0.0,3.0,Control,1,1,1,1,1,2
42646,42646,841486,5.0,66.0,64.0,U,2.0,47148.93,2.0,5.0,Control,1,1,1,1,1,1
42647,42647,527026,8.0,97.0,30.0,U,2.0,43801.01,6.0,9.0,Test,1,3,1,1,1,3
42648,42648,1011173,6.0,82.0,46.0,M,2.0,58345.35,4.0,8.0,Control,0,2,4,1,0,1
42649,42649,7321562,9.0,119.0,55.0,F,2.0,55597.39,2.0,5.0,Test,0,5,3,3,0,18
42650,42650,9912757,6.0,82.0,68.0,U,2.0,24259.07,5.0,8.0,Test,1,1,1,1,1,2
42651,42651,1027958,11.0,143.0,64.0,M,2.0,123277.33,2.0,5.0,Test,2,1,1,1,1,32
42653,42653,9064068,5.0,69.0,56.0,F,2.0,113236.64,0.0,3.0,Test,1,1,2,2,1,2
42654,42654,7991545,20.0,240.0,54.0,M,5.0,279299.43,6.0,9.0,Control,1,7,8,4,2,0
42655,42655,7404909,13.0,157.0,27.0,F,3.0,126987.36,3.0,6.0,Test,1,1,1,1,1,2
42656,42656,6009148,8.0,97.0,26.0,U,2.0,27861.41,2.0,5.0,Test,1,4,3,2,1,3
42657,42657,2540158,10.0,127.0,46.0,M,3.0,104077.26,1.0,4.0,Test,1,1,1,1,1,3
42658,42658,6851346,9.0,115.0,40.0,M,2.0,60956.14,6.0,9.0,Control,1,1,1,1,1,3
42660,42660,9553937,18.0,226.0,62.0,F,2.0,29209.18,5.0,8.0,Control,0,3,3,3,1,1
42661,42661,1742491,7.0,95.0,79.0,U,2.0,44620.13,0.0,3.0,Control,0,4,1,0,0,2
42662,42662,2721980,4.0,58.0,62.0,U,2.0,38009.86,0.0,3.0,Test,2,5,4,1,1,2
42663,42663,2790569,9.0,110.0,53.0,M,2.0,30582.11,2.0,5.0,Control,1,3,2,3,1,2
42664,42664,3690783,5.0,64.0,52.0,F,2.0,66771.03,6.0,9.0,Test,2,1,1,1,1,8
42665,42665,9873194,15.0,183.0,60.0,F,2.0,28078.88,6.0,9.0,Control,1,2,1,1,1,4
42666,42666,1794177,13.0,162.0,50.0,F,2.0,39889.4,0.0,3.0,Test,1,1,1,1,1,5
42667,42667,3407578,7.0,91.0,60.0,U,2.0,33140.08,2.0,5.0,Test,1,1,1,1,1,4
42668,42668,7195400,3.0,46.0,44.0,U,2.0,33718.12,6.0,9.0,Test,1,2,2,1,1,2
42669,42669,2461322,23.0,276.0,62.0,M,4.0,320963.82,6.0,9.0,Test,0,1,1,0,0,2
42670,42670,4898283,21.0,252.0,54.0,F,2.0,44926.53,5.0,8.0,Test,1,1,2,2,1,5
42671,42671,37691,20.0,245.0,30.0,M,3.0,27675.77,0.0,3.0,Test,0,3,1,0,0,3
42672,42672,3692616,18.0,227.0,53.0,M,3.0,162149.04,6.0,9.0,Control,1,5,1,1,1,0
42673,42673,6642857,11.0,141.0,30.0,F,2.0,32241.2,6.0,9.0,Control,1,1,1,2,1,5
42675,42675,6725650,5.0,69.0,30.0,U,2.0,84905.84,3.0,6.0,Control,0,12,2,2,1,7
42676,42676,861868,12.0,144.0,42.0,M,2.0,53283.46,2.0,5.0,Control,0,3,1,0,0,0
42680,42680,9871504,8.0,100.0,38.0,U,2.0,179743.36,1.0,4.0,Control,1,1,2,1,1,2
42681,42681,9889459,13.0,165.0,42.0,F,2.0,67887.36,0.0,3.0,Control,1,1,1,1,1,6
42682,42682,5545424,8.0,106.0,41.0,F,2.0,33079.37,2.0,5.0,Test,0,3,0,0,0,0
42683,42683,8122369,19.0,235.0,44.0,M,2.0,33211.93,5.0,8.0,Test,1,4,1,1,1,6
42684,42684,8208182,7.0,94.0,36.0,U,2.0,36065.32,1.0,4.0,Test,3,1,1,1,1,5
42685,42685,819230,11.0,140.0,62.0,M,2.0,88008.33,5.0,8.0,Control,0,1,1,1,0,1
42686,42686,9746455,5.0,70.0,28.0,U,2.0,50766.62,0.0,3.0,Test,1,2,2,1,1,0
42687,42687,6180072,15.0,191.0,79.0,M,2.0,273818.02,1.0,9.0,Test,1,4,1,1,1,6
42688,42688,2050840,12.0,148.0,48.0,F,2.0,75376.23,2.0,5.0,Control,1,2,2,2,2,31
42689,42689,1679573,6.0,76.0,66.0,U,3.0,1724218.11,3.0,6.0,Control,1,1,1,2,2,2
42691,42691,1323964,12.0,154.0,52.0,M,2.0,107621.91,0.0,3.0,Control,1,2,2,1,1,0
42692,42692,466140,12.0,154.0,30.0,F,3.0,112436.42,6.0,9.0,Test,1,1,1,1,1,2
42693,42693,9970519,6.0,77.0,27.0,U,3.0,55370.66,5.0,8.0,Test,0,3,2,2,1,1
42694,42694,2897015,4.0,56.0,33.0,U,2.0,53575.12,6.0,9.0,Test,0,2,2,1,3,3
42695,42695,7889133,7.0,93.0,68.0,U,2.0,347636.24,6.0,9.0,Control,1,2,2,2,2,2
42696,42696,3209283,13.0,156.0,82.0,M,4.0,132398.43,6.0,9.0,Test,9,3,3,1,1,1
42697,42697,4383952,9.0,111.0,32.0,F,2.0,183036.45,6.0,9.0,Control,1,1,1,2,2,2
42698,42698,4374602,16.0,192.0,51.0,F,2.0,29319.44,1.0,4.0,Test,1,1,1,1,1,21
42699,42699,6448567,6.0,80.0,50.0,U,2.0,52221.88,4.0,7.0,Control,1,2,2,1,1,0
42701,42701,3627847,13.0,164.0,53.0,M,2.0,304259.12,5.0,8.0,Control,1,4,1,1,1,21
42703,42703,3343352,11.0,133.0,60.0,M,2.0,75366.37,1.0,4.0,Control,1,1,1,1,1,4
42704,42704,2337162,12.0,153.0,38.0,F,2.0,44300.65,3.0,6.0,Control,1,1,1,1,1,2
42705,42705,9571825,16.0,193.0,32.0,M,2.0,29030.61,4.0,7.0,Test,1,1,1,1,1,2
42706,42706,1014410,4.0,53.0,56.0,F,2.0,859331.63,6.0,9.0,Test,1,1,1,1,1,5
42707,42707,2328234,15.0,182.0,60.0,M,2.0,161650.96,6.0,9.0,Test,1,2,3,1,1,6
42710,42710,1274170,15.0,180.0,41.0,M,2.0,34720.8,6.0,9.0,Test,1,1,1,1,1,2
42711,42711,8832841,15.0,189.0,52.0,M,2.0,124285.04,1.0,4.0,Control,1,1,1,1,2,9
42712,42712,3073523,12.0,144.0,58.0,F,2.0,54626.97,6.0,9.0,Control,1,2,1,1,1,8
42713,42713,2763314,6.0,77.0,49.0,U,2.0,36210.66,5.0,8.0,Control,0,2,1,0,0,1
42714,42714,6748504,33.0,398.0,31.0,M,2.0,28228.38,0.0,3.0,Test,0,1,1,1,0,0
42715,42715,6668301,7.0,92.0,28.0,F,2.0,41911.05,6.0,9.0,Test,1,3,4,1,1,4
42716,42716,3327085,12.0,153.0,28.0,M,2.0,44506.0,6.0,9.0,Control,1,3,1,1,1,5
42717,42717,1477604,5.0,66.0,18.0,U,2.0,49752.79,1.0,4.0,Control,1,1,1,1,1,6
42718,42718,2291630,22.0,267.0,24.0,F,2.0,66078.32,4.0,7.0,Test,1,3,2,1,1,0
42719,42719,6331614,13.0,162.0,28.0,M,2.0,72004.89,5.0,8.0,Test,1,1,1,1,1,3
42720,42720,2048937,7.0,92.0,36.0,U,2.0,33728.85,0.0,3.0,Test,1,4,3,3,2,8
42723,42723,5842004,24.0,288.0,73.0,M,3.0,86244.34,4.0,7.0,Control,0,3,1,0,0,0
42724,42724,7654260,22.0,275.0,66.0,F,2.0,62848.97,0.0,3.0,Control,1,1,1,1,1,4
42725,42725,547252,22.0,275.0,36.0,M,2.0,222765.07,5.0,8.0,Control,1,18,2,2,1,17
42726,42726,2257692,21.0,255.0,56.0,F,2.0,32773.4,0.0,3.0,Test,2,1,1,1,1,2
42727,42727,2733998,21.0,253.0,59.0,U,2.0,367935.62,4.0,7.0,Test,0,5,4,2,5,3
42729,42729,3216812,20.0,246.0,47.0,M,2.0,93183.11,6.0,9.0,Test,1,0,1,1,1,9
42730,42730,4644036,19.0,238.0,52.0,F,2.0,130801.76,6.0,9.0,Test,1,1,1,1,1,4
42731,42731,73910,10.0,123.0,28.0,M,2.0,47739.17,1.0,4.0,Control,1,1,1,1,1,3
42732,42732,2296209,8.0,97.0,60.0,U,2.0,91779.52,2.0,5.0,Test,1,4,2,1,1,23
42733,42733,6031907,8.0,106.0,27.0,F,2.0,38963.81,6.0,9.0,Control,0,1,1,1,1,6
42734,42734,735555,13.0,163.0,27.0,M,2.0,27623.97,5.0,8.0,Test,1,1,1,1,1,2
42735,42735,3800523,14.0,177.0,54.0,F,2.0,60543.81,3.0,6.0,Test,1,1,1,1,3,14
42737,42737,5491826,8.0,106.0,62.0,F,3.0,156025.56,5.0,8.0,Control,1,13,8,13,4,26
42738,42738,4635518,4.0,58.0,27.0,U,3.0,36904.41,3.0,6.0,Control,0,5,2,1,1,4
42740,42740,9600763,13.0,167.0,64.0,M,2.0,60807.89,6.0,9.0,Test,1,2,4,4,1,14
42741,42741,2027429,4.0,58.0,19.0,U,2.0,28870.38,0.0,3.0,Control,0,2,0,0,0,0
42742,42742,7932781,13.0,163.0,46.0,F,2.0,67916.7,0.0,3.0,Test,1,1,1,1,1,18
42743,42743,6529451,7.0,90.0,32.0,U,2.0,66708.53,6.0,9.0,Control,1,2,1,1,1,7
42744,42744,1827310,34.0,418.0,60.0,F,3.0,99871.33,6.0,9.0,Test,2,1,1,1,1,2
42745,42745,2958877,13.0,162.0,49.0,M,2.0,211849.27,3.0,6.0,Test,0,2,1,0,0,4
42746,42746,4827860,10.0,126.0,60.0,U,2.0,60463.42,2.0,5.0,Test,0,2,1,0,0,1
42747,42747,7192558,16.0,193.0,46.0,F,2.0,110863.26,1.0,4.0,Test,0,1,1,0,0,0
42749,42749,9967868,7.0,88.0,28.0,U,2.0,25948.83,1.0,4.0,Test,0,2,1,1,0,3
42750,42750,8036843,8.0,99.0,63.0,U,2.0,223503.1,3.0,6.0,Test,0,2,2,3,2,7
42751,42751,8119357,7.0,90.0,64.0,U,2.0,502274.76,6.0,9.0,Test,0,1,1,0,0,0
42752,42752,7926195,15.0,180.0,34.0,F,2.0,65599.58,1.0,4.0,Control,1,1,1,1,1,4
42753,42753,1864127,12.0,148.0,29.0,M,2.0,105620.36,5.0,8.0,Test,0,3,1,0,0,3
42754,42754,2515065,7.0,85.0,28.0,U,2.0,49677.45,4.0,7.0,Control,1,0,1,2,2,7
42757,42757,6500787,6.0,73.0,71.0,U,2.0,886743.28,6.0,9.0,Control,0,4,1,0,0,26
42758,42758,1663895,5.0,70.0,38.0,U,2.0,52141.05,0.0,3.0,Test,0,1,1,0,0,1
42759,42759,2423011,16.0,200.0,70.0,F,2.0,105440.56,6.0,9.0,Control,0,2,0,0,0,0
42760,42760,5331675,6.0,78.0,30.0,U,2.0,45906.26,6.0,9.0,Test,0,2,2,1,0,3
42762,42762,9333441,15.0,189.0,54.0,U,2.0,107746.25,0.0,3.0,Test,1,6,3,3,2,26
42763,42763,9624621,12.0,152.0,62.0,M,2.0,33994.15,6.0,9.0,Control,1,1,1,1,1,3
42764,42764,8555440,8.0,98.0,28.0,U,3.0,43110.16,6.0,9.0,Test,1,2,1,1,1,3
42766,42766,145106,4.0,58.0,60.0,U,2.0,29587.32,1.0,4.0,Test,1,2,1,1,1,3
42767,42767,5175513,8.0,99.0,50.0,U,3.0,169777.71,0.0,3.0,Control,1,1,1,2,2,17
42768,42768,2662438,12.0,155.0,52.0,F,2.0,35994.13,5.0,8.0,Control,1,1,1,1,1,6
42769,42769,4111496,23.0,284.0,72.0,F,2.0,26875.92,4.0,8.0,Test,0,1,1,1,1,2
42771,42771,9526170,22.0,273.0,27.0,F,2.0,101366.15,1.0,4.0,Control,1,2,2,1,1,10
42773,42773,5443203,21.0,260.0,60.0,F,2.0,56776.15,2.0,5.0,Test,1,2,2,2,2,10
42774,42774,6351585,20.0,240.0,46.0,F,2.0,64017.62,0.0,3.0,Control,0,2,0,0,0,0
42775,42775,4063853,17.0,215.0,40.0,M,3.0,776878.08,4.0,7.0,Control,1,1,1,1,1,3
42777,42777,3256451,5.0,65.0,25.0,M,2.0,31123.82,2.0,5.0,Test,0,1,1,0,0,0
42778,42778,4657041,10.0,127.0,54.0,F,2.0,165561.6,2.0,5.0,Test,1,1,1,1,1,5
42779,42779,7156181,30.0,360.0,66.0,M,2.0,52707.67,0.0,3.0,Test,1,2,2,2,2,8
42780,42780,8532420,9.0,109.0,66.0,M,2.0,30421.74,3.0,6.0,Control,1,2,2,1,1,2
42781,42781,2839976,10.0,124.0,60.0,F,2.0,484698.66,6.0,9.0,Test,1,2,1,1,1,14
42782,42782,9827500,8.0,106.0,44.0,M,2.0,219655.32,6.0,9.0,Test,0,3,2,1,0,1
42783,42783,2226543,16.0,194.0,46.0,F,2.0,97959.84,5.0,8.0,Control,1,2,1,1,1,1
